,sim,a,b,mean,variance,N,n,distance_assembly,distance_optimal,distance_naive,spp_name,ab_original,ab_optimal,ab_subcomm,ab_naive,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
3,4.0,1.0,1.0,8.6,34.239999999999995,10.0,1.0,0.6289502423382434,0.6289502423382416,2.2852360890801586,spp4,4.03690035011635,9.343204091386024,9.34320409138598,4.03690035011635,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
4,4.0,1.0,1.0,8.6,34.239999999999995,10.0,1.0,0.6289502423382434,0.6289502423382416,2.2852360890801586,spp5,1.69839953959919,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
5,4.0,1.0,1.0,8.6,34.239999999999995,10.0,1.0,0.6289502423382434,0.6289502423382416,2.2852360890801586,spp6,0.101908073618971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.0,1.0,1.0,8.6,34.239999999999995,10.0,1.0,0.6289502423382434,0.6289502423382416,2.2852360890801586,spp7,0.355501612161847,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.0,1.0,1.0,8.6,34.239999999999995,10.0,1.0,0.6289502423382434,0.6289502423382416,2.2852360890801586,spp8,0.0218509190099697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.0,1.0,1.0,8.6,34.239999999999995,10.0,1.0,0.6289502423382434,0.6289502423382416,2.2852360890801586,spp9,0.893804620621634,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
9,4.0,1.0,1.0,8.6,34.239999999999995,10.0,1.0,0.6289502423382434,0.6289502423382416,2.2852360890801586,spp10,0.294401225826347,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0
0,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp1,1.78821097626616,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
1,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp2,0.133336724422447,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp3,0.771591466918315,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
3,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp4,4.03690035011635,7.3703093142250165,7.37030931422476,4.03690035011635,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
4,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp5,1.69839953959919,2.411315838752349,2.41131583875261,1.69839953959919,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
5,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp6,0.101908073618971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp7,0.355501612161847,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp8,0.0218509190099697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp9,0.893804620621634,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
9,4.0,1.0,1.0,8.6,34.239999999999995,10.0,2.0,0.3293240528063507,0.32932405280634913,1.2579013847089364,spp10,0.294401225826347,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0
0,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp1,1.78821097626616,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
1,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp2,0.133336724422447,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp3,0.771591466918315,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
3,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp4,4.03690035011635,6.393677684636899,6.39367768463655,4.03690035011635,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
4,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp5,1.69839953959919,2.674623385945222,2.67462338594552,1.69839953959919,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
5,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp6,0.101908073618971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp7,0.355501612161847,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp8,0.0218509190099697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp9,0.893804620621634,0.7611981818848514,0.761198181884888,0.893804620621634,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
9,4.0,1.0,1.0,8.6,34.239999999999995,10.0,3.0,0.17383956217864643,0.17383956217864416,0.769916610321837,spp10,0.294401225826347,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0
0,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp1,1.78821097626616,1.8639376626494437,1.86393766264922,1.78821097626616,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
1,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp2,0.133336724422447,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp3,0.771591466918315,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
3,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp4,4.03690035011635,5.568496948568134,5.56849694856788,4.03690035011635,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
4,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp5,1.69839953959919,1.6868335048276177,1.68683350482803,1.69839953959919,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
5,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp6,0.101908073618971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp7,0.355501612161847,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp8,0.0218509190099697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp9,0.893804620621634,0.8412892533268199,0.841289253326843,0.893804620621634,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
9,4.0,1.0,1.0,8.6,34.239999999999995,10.0,4.0,0.08110205695731443,0.08110205695731601,0.22039845093670105,spp10,0.294401225826347,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0
0,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp1,1.78821097626616,1.898836666385832,1.89883666638591,1.78821097626616,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
1,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp2,0.133336724422447,0.5365721824470389,0.536572182447055,0.133336724422447,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp3,0.771591466918315,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
3,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp4,4.03690035011635,5.172974906222354,5.17297490622208,4.03690035011635,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
4,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp5,1.69839953959919,1.6068566212650524,1.60685662126521,1.69839953959919,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
5,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp6,0.101908073618971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp7,0.355501612161847,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp8,0.0218509190099697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp9,0.893804620621634,0.8260209391921478,0.82602093919217,0.893804620621634,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
9,4.0,1.0,1.0,8.6,34.239999999999995,10.0,5.0,0.045145853714831014,0.04514585371483198,0.1855469420345166,spp10,0.294401225826347,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0
0,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp1,1.78821097626616,1.8423037848294634,1.84230378482937,1.78821097626616,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
1,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp2,0.133336724422447,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
2,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp3,0.771591466918315,0.8996623330393465,0.89966233303957,0.771591466918315,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
3,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp4,4.03690035011635,4.2842549310276885,4.28425493102728,4.03690035011635,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
4,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp5,1.69839953959919,1.736411141498407,1.73641114149868,1.69839953959919,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
5,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp6,0.101908073618971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp7,0.355501612161847,0.4080163854727473,0.40801638547276,0.355501612161847,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp8,0.0218509190099697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp9,0.893804620621634,0.8852834962632973,0.885283496263311,0.893804620621634,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
9,4.0,1.0,1.0,8.6,34.239999999999995,10.0,6.0,0.008003802266819151,0.008003802266820452,0.023440004768276568,spp10,0.294401225826347,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0
0,4.0,1.0,1.0,8.6,34.239999999999995,10.0,7.0,0.002796996979938875,0.0027969969799406334,0.013058325269385072,spp1,1.78821097626616,1.76742507121044,1.76742507121023,1.78821097626616,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
